brand,manufacturer,canonicalProductName,manufacturerRef,sourceAliases,variantLabel,kzStatus,publishedCard,evidenceUrl,lastChecked,notes
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13218,Estelite Sigma Quick B3,Шприц 3.8 г · оттенок B3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13219,Estelite Sigma Quick B4,Шприц 3.8 г · оттенок B4,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13220,Estelite Sigma Quick C1,Шприц 3.8 г · оттенок C1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13221,Estelite Sigma Quick C2,Шприц 3.8 г · оттенок C2,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13222,Estelite Sigma Quick C3,Шприц 3.8 г · оттенок C3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13223,Estelite Sigma Quick OA1,Шприц 3.8 г · оттенок OA1,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок OA1 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13224,Estelite Sigma Quick OA2,Шприц 3.8 г · оттенок OA2,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок OA2 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13225,Estelite Sigma Quick OA3,Шприц 3.8 г · оттенок OA3,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок OA3 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13226,Estelite Sigma Quick OPA2,Шприц 3.8 г · оттенок OPA2,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок OPA2 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13227,Estelite Sigma Quick CE,Шприц 3.8 г · оттенок CE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок CE указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13228,Estelite Sigma Quick BW,Шприц 3.8 г · оттенок BW,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-153,2026-07-22,Оттенок BW указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Sigma Quick,13229,Estelite Sigma Quick WE,Шприц 3.8 г · оттенок WE,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Three local listings cover individual syringes and two kits
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10931,Estelite Asteria Essential Kit,Набор 7 шприцев,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-156,2026-07-22,Локальный набор содержит те же семь оттенков A1B A2B A3B A3.5B A4B NE OcE
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10396,Estelite Asteria PLT Essential Kit,Набор 15 капсул,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Local listings cover individual syringes and the seven-syringe kit
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10941,Estelite Asteria A1B,Шприц 4 г · оттенок A1B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10942,Estelite Asteria A2B,Шприц 4 г · оттенок A2B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10943,Estelite Asteria A3B,Шприц 4 г · оттенок A3B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10944,Estelite Asteria A3.5B,Шприц 4 г · оттенок A3.5B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10945,Estelite Asteria A4B,Шприц 4 г · оттенок A4B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10946,Estelite Asteria B3B,Шприц 4 г · оттенок B3B,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10947,Estelite Asteria BL,Шприц 4 г · оттенок BL,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10948,Estelite Asteria NE,Шприц 4 г · оттенок NE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10949,Estelite Asteria WE,Шприц 4 г · оттенок WE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10950,Estelite Asteria YE,Шприц 4 г · оттенок YE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10951,Estelite Asteria TE,Шприц 4 г · оттенок TE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Asteria,10952,Estelite Asteria OcE,Шприц 4 г · оттенок OcE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-157,2026-07-22,Локальная карточка шприца 4 г
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Bulk Fill Flow,12700,Estelite Bulk Fill Flow U,Шприц 3 г · оттенок U,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-158,2026-07-22,Listed in Kazakhstan in syringe format
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Bulk Fill Flow,12701,Estelite Bulk Fill Flow B1,Шприц 3 г · оттенок B1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-158,2026-07-22,Listed in Kazakhstan in syringe format
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Bulk Fill Flow,12702,Estelite Bulk Fill Flow A1,Шприц 3 г · оттенок A1,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-158,2026-07-22,Listed in Kazakhstan in syringe format
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Bulk Fill Flow,12703,"Estelite Bulk Fill Flow, шприц 3.0 г А2",Шприц 3 г · оттенок A2,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-158,2026-07-22,Локальная карточка явно указывает шприц 3 г оттенок A2
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Bulk Fill Flow,12704,Estelite Bulk Fill Flow A3,Шприц 3 г · оттенок A3,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-158,2026-07-22,Listed in Kazakhstan in syringe format
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Posterior,12911,Estelite Posterior PA1,Шприц 4.2 г · оттенок PA1,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-160,2026-07-22,Оттенок PA1 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Posterior,12912,Estelite Posterior PA2,Шприц 4.2 г · оттенок PA2,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-160,2026-07-22,Оттенок PA2 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Posterior,12913,Estelite Posterior PA3,Шприц 4.2 г · оттенок PA3,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-160,2026-07-22,Оттенок PA3 указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Estelite Posterior,12914,Estelite Posterior PCE,Шприц 4.2 г · оттенок PCE,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/light-curing-restorative-materials/item-160,2026-07-22,Оттенок PCE указан в локальной карточке
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Bond Force II,14903,"Tokuyama Bond Force II 5 мл, в наборе",Набор · флакон 5 мл,KZ_SKU_CONFIRMED,YES,https://nordstom.kz/catalog/therapy/adhesives-primers-acid-barriers-etchants/item-169,2026-07-22,Локальная карточка набора содержит флакон 5 мл
Tokuyama Dental,Tokuyama Dental Corporation,Tokuyama Bond Force II,14968,Tokuyama Bond Force II Pen Kit,Набор · ручка 2 мл,KZ_FAMILY_CONFIRMED_VARIANT_REVIEW_REQUIRED,YES,https://nordstom.kz/brand?id=57,2026-07-22,Local listings cover the 5 ml refill and kit
